Language	Source	Date	Text
Latvian	bauskasdzive.lv	2010/04/21	SIA «Mūsas straume» teikto Uzvaras vidusskolā uzklausīja arī Bauskas novada domes priekšsēdētājs Valdis Veips. «Par šo projektu dzirdu jau kopš 1997. gada. Šajā laikā trīs reizes ir mainījušies objekta īpašnieki. Salīdzinājumā ar 2008. gada apspriešanu var just, ka pašreizējie īpašnieki ir daudz labāk sagatavojušies apspriešanai un piedāvā jaunus risinājumus - mazāku uzplūdinājumu, modernākas iekārtas, paredzēti arī zivju ceļi. Tomēr arī šis piedāvājums ir ļoti rūpīgi jāizvērtē,» tā Valdis Veips.
Latvian	zz.lv	2008/01/25	Tukšās vietas likvidē
Latvian	rekurzeme.lv	2011/12/15	*Sniegt juridiskās konsultācijas un skaidrojumus par normatīvo aktu prasībām pašvaldības institūcijām, darbiniekiem (amatpersonām) darba pienākumu kvalitatīvai pildīšanai (valsts pārvaldes un pašvaldības darbības jomā).
Latvian	zz.lv	2010/06/08	Ziedojumu pakā vēlams ievietot produktus ar ilgu uzglabāšanas termiņu, piemēram, miltus, putraimus, rīsus, griķus, zirņus, mannu, auzu pārslas, makaronus, sausās zupas, cukuru, medu, tēju, kafiju, konservus (gaļas, zivju, dārzeņu, augļu, ogu ievārījumus utt.), eļļu, našķus bērniem (cepumus, šokolādi, konfektes, žāvētus augļu utt.). Tāpat lūdzam ziedot arī saimniecības un higiēnas preces, tostarp ziepes, šampūnus, veļas pulverus u.c.
Latvian	dzirkstele.lv	2010/08/06	"Meklēju savā dzimtajā pagastā kvalifikācijas celšanas iespējas, darba iespējas, informācijas tālruņus - nekā... Mājaslapas veidotāji uzsver, ka darbs ir tikai sākumposmā. Patlaban no Latvijas 118 pašvaldībām tikai 33 savu informāciju „Iespēju kartē"" ir ievietojušas. Ir skaidrs, ka bez nopietnas visu institūciju sadarbības šī projekta veiksmīgu darbošanos nevar nodrošināt."
Latvian	ntz.lv	2007/10/12	12. pants. Nedrīkst patvaļīgi iejaukties neviena privātajā un ģimenes dzīvē, patvaļīgi apdraudēt viņa dzīvokļa neaizskaramību vai viņa korespondences noslēpumu, vai nelikumīgi apdraudēt viņa godu un reputāciju. Katram cilvēkam ir tiesības uz likuma aizsardzību pret šādu iejaukšanos vai šādiem apdraudējumiem.
Latvian	rekurzeme.lv	2008/08/31	Gadu gaitā otaņķnieces apdziedājušas visas sadzīves norises. Pašām ļoti tuvas esot krustabu dziesmas. “Esam gan pašu Ieviņu izšūpojušas, gan abus Staltu ģimenes mazbērnus Brīvdabas muzejā paauklējušas,” atceras Z. Bērtiņa. Vadītājas darba svētkos garo saucienu kopā “leiti” skaisti izsaukusi Maira. “Būtu zinājusi, ka viņai tik labi izdodas, būtu vairāk viņu tramdījusi,” priecājas vadītāja un atgādina, ka, kopš Veltas Maļikas aiziešanas uz Nīcu, visu koncerta slodzi nācies iznest A. Šķiperei vienai.
Latvian	rekurzeme.lv	2011/01/07	Koncerta otrajā daļā klausītājiem būs vienreizēja iespēja dzirdēt Latvijā vienīgo vijolnieku ansambli. Tā idejas autore un dibinātāja ir LSO vijolniece Mirjama Pavļenko, kas apvienojusi vienkopus tādas brīnišķīgas vijolnieces kā Evita Talalasa, Agrita Kukuka, Daiga Loceniece, Pārsla Šķubure un Annija Kolerta. Programmā tiks atskaņoti dažādu laikmetu komponistu darbi – Paolo Mora Koncerts baroka stilā, Georga Frīdriha Tēlemaņa 1.Koncerts, azerbaidžāņu komponista Kara Karajeva Šūpuļdziesma, kā arī Meiteņu deja no baleta svītas Nr.2 Pērkona taka, Jurija Povolocka Menuets svinga stilā par Ludviga Van Bēthovena tēmu u.c.
Latvian	zz.lv	2010/08/09	Kā panākuma un meistarības novērtējumu jelgavnieks saņēma turnīra labākā karatista balvu.
Latvian	zz.lv	2010/11/18	Dalībai seminārā LIAA aicina apsaimniekošanas uzņēmumu un dzīvokļu īpašnieku biedrību pārstāvjus, daudzdzīvokļu dzīvojamo māju namu vecākos, dzīvokļu īpašniekus un būvniecības uzņēmumu pārstāvjus.
Latvian	bdaugava.lv	2009/02/24	A grupā piešķirtas divas pirmās vietas: Emīlijai Rezņikovai (E. Dārziņa Mūzikas vidusskola, pedagoģe Ilze Treija) un Agnesei Gavarei. Viņa arī saņēma atzinību par labāko A. Žilinska skaņdarba traktējumu. Šajā grupā arī divas otrās vietas: Elvīrai Butānei (Jelgavas Mūzikas vidusskola, pedagoģe Silvija Audere) un Evelīnai Grebņevai (Bolderājas Mūzikas un mākslas skola, pedagoģe Natālija Gaļkova). Trešās vietas A grupā tika Kristīnei Kazakevičai no Skrīveru Mūzikas un mākslas skolas (pedagoģe Rimma Kovaļevska) un Emīlijai Moricai no Rīgas Doma kora skolas (pedagoģe Ginta Vītola). Savukārt atzinības rakstus A grupā saņēma Lauma Apine no Tukuma Mūzikas skolas (pedagoģe Mārīte Zute) un Nadežda Avramenko no Rīgas Latgales priekšpilsētas Mūzikas skolas (pedagoģe Kira Lavrinoviča).
Latvian	nra.lv	2011/11/29	Sēdi atklās UNESCO LNK prezidente, LR kultūras ministre Žaneta Jaunzeme-Grende. Klātesošos uzrunās arī LR pastāvīgās pārstāvniecības UNESCO padomniece, pirmā Latvijas vēstniece UNESCO un Francijā Aina Nagobads-Ābola.
Latvian	ziemellatvija.lv	2008/06/01	"Diriģents uzskata, ka Valkas rajona dziedātāji Latvijas fonā izskatās ļoti labi. Jo īpaši ar savu psiholoģisko sagatavotību, jo viņi nav čīkstētāji. ""Mēs allaž esam tikuši galā ar grūtām lietām, un tas mani patiesi priecē. Valkas rajonā strādā ļoti izglītoti un varoši diriģenti. Viņi interesējas par visām novitātēm valstī. Domāju, ka joprojām Valkas rajona kopkoris būs labs devums lielajā Latvijas kopkorī. Tas būs skanīgs gabals un lepojos, ka arī diriģenti nekad nav bijuši gauduļi,"" vērtē Dziesmu svētku virsdiriģents."
Latvian	dzirkstele.lv	2007/07/27	Lai gan sākotnēji informācija liecināja, ka, iespējams, deg ķīmisko vielu noliktava, tā nav apstiprinājusies.
Latvian	rv.lv	2010/06/03	Šobrīd ir uzsākta sporta zāles tehniskā projekta izstrādes iepirkuma procedūra. Ieinteresētās personas savus piedāvājumus var iesniegt līdz 9. jūnija priekšpusdienai Rēzeknes novada pašvaldībā.
Latvian	zz.lv	2011/08/16	Arī biedrības «Zemnieku saeima» valdes priekšsēdētājs Juris Lazdiņš aģentūrai BNS atzina, ka pašlaik labības kulšana ir apstājusies.
Latvian	dzirkstele.lv	2007/08/27	Pasākuma organizators Dzintars Vasiļjevs informē, ka visā sezonā bija 26 sieviešu komandas no Lizuma, Gulbenes, Valmieras, Smiltenes, Saldus un Tukuma apvienotā komanda, bet vīriešu konkurence bija 16 komandu liela no Gulbenes, Lejasciema, Stāķiem, Lizuma, Balviem, Bērzpils un Madonas.
Latvian	bauskasdzive.lv	2011/10/10	Olga Černišova-Stūriška, Vecumnieku novada iedzīvotāja, daudzbērnu ģimeņu biedrības «Saulgrieze» vadītāja, pirms velobrauciena «Bauskas Dzīvei» atklāja, ka noskaņojums ir lielisks, aktīva atpūta viņas ģimenē tiek turēta cieņā un šis notikums ir gaidīts gadu. Arī pērn viņa kopā ar meitu Astru un vīru Augustu piedalījusies braucienā, kas sagādājis patīkamu nogurumu.
Latvian	diena.lv	2011/12/07	Viņš bija Itālijas Iekšlietu ministrijas meklēšanā izsludināto 11 visbīstamāko noziedznieku vidū. 2000.gadā tika izdots viņa starptautiskais aresta orderis.
Latvian	ziemellatvija.lv	2008/06/27	Lai arī vējš ieslīpi dūmus un liesmas nesa uz dzīvojamās mājas pusi, par laimi ugunsnelaime tai gāja secen. Ugunsdzēsēji pieļauj, ka nelaime varētu būt izcēlusies no bērnu rotaļām ar uguni. Ēkā nav eletroinstalācijas.
Latvian	rekurzeme.lv	2010/03/08	"Mājaslapas sadaļā “Notikumi 2006-2010” ir iekļauti 9.Saeimas darbības laika būtiskākie notikumi, kas tiešā vai netiešā veidā ir saistīti ar korupciju vai arī skar demokrātijas pamatprincipus. ""Uzskatām, ka partiju un to kandidātu iepriekšējā darbība, metodes, principi sniedz priekšstatu par to, ko no partijām var sagaidīt pēc vēlēšanām,"" komentē ""Delna""."
Latvian	bauskasdzive.lv	2007/11/23	Pārējiem četriem robežsargiem piemēroti ar brīvības atņemšanu nesaistīti drošības līdzekļi - aizliegums izbraukt no valsts, sūtījumu adreses paziņošana, noteiktas nodarbošanās aizliegums, kā arī aizliegums tuvoties konkrētām personām vai vietām.
Latvian	diena.lv	2011/05/20	Ļoti, iespējams, ka nākamgad mūsu pulks būs krietni kuplāks un spēsim piesaistīt šīm izaicinājumam arī savus ģimenes locekļus un draugus, kas šogad mums tikai sniegs atbalstu. Centīsimies gatavoties maratonam pamatīgāk, tā teikt, lai nākamgad jau būtu kāds pusmaratona un maratona skrējējs – kas zina, ko nākamais gads mums nesīs, kad, tā teikt, būsim jau sevi pārbaudījuši. Varbūt tad arī mēģināsim gūt augstākas vietas. Taču pagaidām gan sev, gan visiem pārējiem iesakām baudīt skrējienu kā piedzīvojumu, kurā kopā gūt jautrus mirkļus un pozitīvas emocijas.
Latvian	la.lv	2010/10/11	Labais un sliktais par Latviju
Latvian	la.lv	2011/06/28	"Meklēšanas vienības ""Leģenda"" pārstāvji informēja, ka lidmašīnas nokrišanas vietu norādījuši vietējie vēstures pētnieki un viens no Saldus novada pagasta vadītājiem. Sākotnējā apskate liecina, ka notriektā lidmašīna varētu nebūt ražota Padomju Savienībā."
Latvian	diena.lv	2011/11/19	Seksualizētu apziņu caur dažādiem mēdijiem diktē arī t.s. dzīves stila noteicēji. Piemēram, turēt mīļāko vai mainīt seksuālos partnerus skaitās stilīgi. Kompānijā vīrietim var pārmest “atpalikšanu no dzīves” vai “izdevības laišanu garām”, vai sievietei – naivumu. Pat tuvākā draudzene var ironiski pateikt – “un tu, muļķīte, tici, ka viņš tevi nekrāpj”, tādējādi mudinot vīram atriebties, uzlikt ragus. Arī skolās grupu līderi izsmej bērnus, kuri saglabājuši dzimuma šķīstumu. Līdz ar to veidojas tāda kā sacensība, kuram vai kurai būs vairāk seksuālu partneru. Tikai stiprākie un atbildīgākie raksturi spēj no šādas sacensības atturēties.
Latvian	diena.lv	2010/06/28	Aizvadītajās nedēļās strīda ar Kultūras ministriju (KM) dēļ G. Pļiščuka ieguvusi pretrunīgu publicitāti. Pēc tam, kad KM atteica viņas vadītajam neatkarīgajam teātrim finansējumu, norādot, ka šogad valsts spēs atbalstīt tikai valsts kultūras institūcijas, G. Poļiščuka kopā ar teātra darbiniekiem pie teātra ēkas publiski izstādīja plakātu, kurā kultūras ministrs Ints Dālderis, bijušais TP biedrs, tika salīdzināts ar Staļinu.
Latvian	ziemellatvija.lv	2011/06/14	"Turpmāk SIA ""Palsmane"" lauksaimnieciskās ražošanas nozares būs piena lopkopība, nobarojamie liellopi, augkopība (graudi, rapsis, kartupeļi, zālāju sēklas) un mazumtirdzniecība."
Latvian	staburags.lv	2010/10/11	Neredz kravas auto
Latvian	dzirkstele.lv	2008/11/02	Noteiktās dienās divas reizes mēnesī Zinaīda mēro ceļu arī uz Letēm, kur apmeklētāju esot vēl vairāk.
Latvian	bauskasdzive.lv	2007/07/11	LBAS sākusi parakstu vākšanu, lai turpmāk Satversme vēlētājiem nodrošinātu iespēju pirms termiņa atlaist Saeimu, tādējādi novēršot situācijas, kas līdzīgas pašreizējiem notikumiem, kad tautas kalpi ignorē sabiedrības viedokli, darbojoties politisko partiju finansētāju interesēs.
Latvian	diena.lv	2010/01/20	Britu biškopji atzinuši, ka lauksaimniecības vienveidības dēļ mūsdienās bitēm piemērotāki apstākļi ir nevis lauku rajonos, bet pilsētu dārzos un parkos, kur ir lielāka augu daudzveidība. Lai cīnītos pret augu valsts vienveidību, Francijas valdība šonedēļ paziņoja, ka autoceļu malās tiks izsētas dažādu puķu sēklas. Eksperimenta mērķis ir nodrošināt bitēm daudzveidīgāku pārtiku. Ja eksepriments izdosies, šo programmu varētu paplašināt uz visu Francijas autoceļu tīklu, informē AFP.
Latvian	bauskasdzive.lv	2008/06/13	Upe lejpus dambja būs seklāka, vēl vairāk aizaugs un nepastāvīgā ūdens līmeņa dēļ būs ar mainīgu upes gultni. Pieļaujamās ūdens svārstības 20 centimetru robežās, ko nosaka ūdenskrātuvei, upes lejasdaļā var sasniegt metru.
Latvian	bdaugava.lv	2009/02/26	Turpmāk jēkabpiliešiem būs jārēķinās, ka kapsētas teritorijā nevarēs iebraukt ar automašīnu. Šim nolūkam ar laiku izbūvēšot stāvvietu. Iebraukšana būs iespējama tikai ar kapsētas pārziņa atļauju. Bez saskaņojuma ar pārzini apbedīšanas vietās nevarēs stādīt kokus un krūmus, kuri, sasniedzot pilnu augstumu, ir garāki par 70 centimetriem. Par kapavietu (tas attieksies tikai uz apbedījumiem, kurus veiks un ierīkos pēc noteikumu stāšanās spēkā) tās uzturētājam turpmāk būs jāslēdz beztermiņa nomas līgums, samaksājot vienreizēju nomas maksu. Slēdzot līgumu, nomnieks apņemsies kopt kapavietu pats vai algot kopēju. Viņam jānorāda viens no radiniekiem, kurš būs nomnieka pienākumu pārņēmējs.
Latvian	ziemellatvija.lv	2008/11/27	Rīcības plānā nolemts arī atbalstīt projektus, lai izveidotu vai sakārtotu infrastruktūru, kas ir nepieciešama pieaugušo kultūras, sporta, mūžizglītības vai brīvā laika pavadīšanai. Tāpat tiks atbalstīti projekti, kuros tiks sakārtota vai izveidota bērnu un jauniešu aktīvā brīvā laika pavadīšanas infrastruktūra.
Latvian	rv.lv	2009/09/22	Gājēju kustība pāri tiltam Krasta ielā saskaņā ar tiltu inspekcijas slēdzienu ir slēgta, līdz ar to arī tilta pievedceliņi nav izmantojami nokļūšanai uz gājēju tilta. Lai veiktu gājēju tilta un tā pievedceļu rekons-trukciju, nepieciešami līdzekļi, kas, ņemot vērā esošo finansiālo situāciju, pašreiz nav pieejami.” Minēts arī PSP vadītāja V. Platača kunga telefons.
Latvian	diena.lv	2008/11/21	"Savukārt kinomāni ar neaizsērējušu atmiņu uzreiz piesauks Rodžera Kormena klasisko 1975.gada kulta ķinīti Death Race 2000, kurā sīvo konkurentu lomās tikās Deivids K.Keredains (Nogalināt Bilu) un Silvestrs Stallone. Oriģinālfilmā gan nebija nekādu pārspīlētu cietumnieku ķezu, bet vienkārši ikgadējās Transamerikas autosacīkstes, kurā galvenie ""nežēlīgie bonusi"" tika piešķirti par katru notriekto nejaušo skatītāju un sakropļotu pretinieka tačku un finālā skatītājus aplaimoja ar ASV prezidenta slepkavību (šie bonusi, citstarp, vēlāk pārceļoja arī uz populāro 80.gadu datorspēli Karmageddon)."
Latvian	zz.lv	2011/02/09	Sestdien Zemgales Olimpiskajā centrā lielais volejbols: Latvija – Ungārija
Latvian	la.lv	2011/11/24	Pētījumi liecina, ka lielākā daļa sieviešu vardarbību piedzīvo savā ģimenē, turpretī vīrieši visbiežāk sastopas ar vardarbību ārpus mājas, no cita vīrieša puses. Piemēram, no vardarbības ģimenē vismaz reizi ir cietušas no 20% līdz 30% sieviešu. Biežākie vardarbības veidi ģimenē - emocionāla, fiziska, seksuāla un ekonomiska vardarbība no partnera puses.
Latvian	bauskasdzive.lv	2011/03/23	Jau ziņots, ka Japānas postošajā zemestrīcē bojātās Fukušimas atomelektrostacijas personāls, tehniķi, ugunsdzēsēji un militārpersonas jau vairāk nekā nedēļu cenšas atdzesēt reaktoru degvielas stieņu baseinus, taču radiācijas līmeņa pieaugums un dūmi vairākkārt likuši pārtraukt darbus.
Latvian	bauskasdzive.lv	2011/10/02	"""Tionis"" kapitāldaļas pieder Jevgēnijam Zolotarjovam - 3,75%, Masjko - 75%, I.Zolotarjovam - 21,25%. ""KomKeri Latvija"" pieder Krievijas iedzīvotājam Genādijam Gordonam."
Latvian	ziemellatvija.lv	2008/09/16	Cik saņem šobrīd (vidējā mēnešalga pirms nodokļiem) - Ls 630
Latvian	diena.lv	2011/11/16	Nepārtraucot filmēšanu var fotografēt, spiežot otru pogu – iegūtais attēls – pilna izmēra (3872 x 2592). Un nav nekādas bermzes!
Latvian	bauskasdzive.lv	2009/01/10	Akciju sabiedrības «Latvijas Valsts ceļi» (LVC) Bauskas nodaļas vadītāja Sīri Vildere paskaidroja, ka ar akciju sabiedrību «A.C.B.» noslēgts sadarbības līgums par regulāru ielu horizontālā krāsojuma atjaunošanu. Darbus veic tad, kad krāsojums ir izbalējis, to var darīt ne tikai pavasarī, bet arī rudenī. Krāsojuma atjaunošana Zaļajā ielā bijusi saskaņota ar LVC.
Latvian	la.lv	2011/01/09	Ja iecerēts pārgājiens ar mugursomu, rūpīgi jāizsver, ko ņemt līdzi. Der izveidot sarakstu. Tad uzreiz sapratīsim, ka tik lielu mantu kaudzi ne trīs ziloņi nepastieps. Jāsāk domāt, no kā iespējams atteikties. Degšķidrums? Noderīgi, taču pudele smaga. Ir iemesls iemācīties aizkurt ugunskuru citādi.
Latvian	staburags.lv	2011/07/10	Aizkrauklē, Jaunceltnes ielā, sabiedriskā vietā aizturēts 1955. gadā dzimis vīrietis, kura izelpā konstatēja 4,33 promiles alkohola. Vīrietis par šādu pārkāpumu gada laikā aizturēts atkārtoti.
Latvian	rv.lv	2011/02/10	Sūkstīties un vaimanāt ir vieglāk, darīsim vismaz to, ko varam!
Latvian	db.lv	2011/05/27	Latvijas lauksaimnieki būtu apmierināti, ja mūsu eiroparlamentāriešu virzītais priekšlikums - diferencēt atbalstu pa valstīm, nosakot 75% līdz 125% no vidējā ES atbalsta lieluma - tiktu atbalstīts. Turklāt būtu svarīgi pārtraukt atbalsta apjoma noteikšanu, balstoties uz seniem vēsturiskiem datiem, jo gan ražošanas, gan ekonomiskie rādītāji Latvijā ir krietni izmainījušies salīdzinājumā ar 1999.-2001. gadu, kas tika ņemti kā references gadi. ZSA uzskata, ka atbalsta apjoma noteikšanā jāskatās kompleksi gan atteikšanās no seniem vēsturiskiem rādītājiem, gan procentu koridora noteikšana maksājumu lielumam. Latvija kopā ar citām sabiedrotajām valstīm ir ieinteresēta, lai jaunais plānošanas periods ar jaunajiem nosacījumiem un maksājumiem sāktos jau 2014. gadā. Valstis ar pašreiz zemāku atbalsta likmi, t.sk., Latvija, pastāv uz pēc iespējas īsāku pārejas periodu, lai drīzāk izlīdzinātos nevienādie konkurētspēju ietekmējošie atbalsta pasākumi un maksājumi starp ES dalībvalstīm.
Latvian	bauskasdzive.lv	2009/05/31	"Spekulācijas saistībā ar iespējamo valūtu devalvāciju Baltijas valstīs no jauna uzvirmoja ceturtdien, kad izskanēja ziņas, ka Zviedrijas centrālā banka ""Riksbanken"" ir aizņēmusies 100 miljardus kronu (6,75 miljardus latus) savu valūtas rezervju stiprināšanai, kas uzskatāms par signālu, ka tā gatavojas iespējamai valūtas devalvācijai Baltijā."
